,id,first_name,last_name,gender,City,Job Title,Salary,Latitude,Longitude,clean_salary,rank
460,461,Romy,Boyne,Female,Pysznica,Associate Professor,$31466.58,50.5740977,22.162371399999998,31466.58,766.0
461,462,Randene,Eisikowitz,Female,Bogorejo,Account Executive,$91694.79,-6.9424923,111.5200007,91694.79,99.0
462,463,Margot,Swafield,Female,Cipinang,VP Product Management,$11617.51,-6.207429299999999,106.8915948,11617.51,985.0
463,464,Nichols,Sailer,Male,Bantarpanjang,Media Manager II,$69188.23,-6.3034502,106.4563567,69188.23,344.0
464,465,Cassaundra,Chismon,Female,København,Chemical Engineer,$37744.72,55.6782044,12.5720689,37744.72,696.0
465,466,Matthiew,Bateup,Male,Itabaiana,Systems Administrator IV,$99502.16,-10.6872332,-37.4329352,99502.16,6.0
466,467,Sonnnie,Dayment,Female,Santa Rosa,VP Marketing,$47887.07,-27.8706817,-54.4801558,47887.07,588.0
467,468,Ruddie,Durant,Male,Puutuga,Cost Accountant,$19122.99,-8.805679099999999,121.72524569999999,19122.99,908.0
468,469,Rubetta,Winham,Female,Mocupe,Systems Administrator I,$89665.39,-6.9848419999999996,-79.621117,89665.39,126.0
469,470,Abey,Mesant,Male,Shedok,Sales Associate,$74236.08,44.216785200000004,40.8422117,74236.08,282.0
470,471,Noby,Dawney,Male,Rontu,Senior Financial Analyst,$52353.22,-8.4966825,118.75186709999998,52353.22,537.0
471,472,Carolin,Huckleby,Female,Jeżów Sudecki,Registered Nurse,$55817.05,50.95757329999999,15.7384571,55817.05,502.0
472,473,Orsa,O' Dornan,Female,Presidencia Roque Sáenz Peña,Biostatistician III,$63690.18,-34.604577500000005,-58.3799949,63690.18,415.0
473,474,Tiffanie,Fydo,Female,Freiria,Nuclear Power Engineer,$57323.43,39.3442902,-8.9534587,57323.43,488.0
474,475,Lucie,Middlemiss,Female,Nora,Quality Control Specialist,$71668.52,59.504318700000006,15.0421807,71668.52,311.0
475,476,Pearline,Reeds,Female,Kokaj,Financial Analyst,$29234.66,42.2609633,19.535982100000002,29234.66,787.0
476,477,Gelya,McGreay,Female,Nanzhao Chengguanzhen,VP Sales,$84407.05,33.505152,112.423014,84407.05,178.0
477,478,Neille,Glendza,Female,Krasnogvardeyets,Senior Editor,$17541.84,57.925898399999994,59.970317,17541.84,922.0
478,479,Karlie,Pietzner,Female,Gävle,Junior Executive,$94513.32,60.69858589999999,17.112779,94513.32,63.0
479,480,Roma,Jzak,Male,Benito Juarez,Librarian,$82380.59,19.4102526,-99.0073673,82380.59,196.0
480,481,Wiley,Jenman,Male,Tomsk,Programmer III,$16504.22,56.484418999999995,84.950397,16504.22,938.0
481,482,Bettine,McGilben,Female,Mungwi,Marketing Manager,$80418.26,-10.1683268,31.348444800000003,80418.26,216.0
482,483,Coreen,Sutherden,Female,Sampit,Statistician IV,$39343.31,-2.5394653999999997,112.9586863,39343.31,682.0
483,484,Kristen,Romanski,Female,Baalbek,Administrative Assistant II,$47529.18,34.0046888,36.211039899999996,47529.18,591.0
484,485,Carola,Himsworth,Female,Krasnomayskiy,Senior Quality Engineer,$54941.78,57.6194,34.40988,54941.78,515.0
485,486,Adel,Callacher,Female,Bené Beraq,Analyst Programmer,$74349.58,32.084932,34.835226,74349.58,279.0
486,487,Basile,Efford,Male,Houmt Souk,Software Engineer III,$79870.40,33.878798100000004,10.850791000000001,79870.4,221.0
487,488,Dennison,Willoway,Male,Kham Sakae Saeng,Nurse Practicioner,$11630.95,15.374545199999998,102.1861447,11630.95,984.0
488,489,Wadsworth,Somes,Male,Soi Dao,Environmental Specialist,$69526.23,13.1314524,102.2104821,69526.23,341.0
489,490,Griselda,Sainte Paul,Female,Brampton,Accounting Assistant III,$91924.47,43.691162,-79.8408787,91924.47,98.0
490,491,Blaire,Abbot,Female,Foz Sousa,Nuclear Power Engineer,$20823.72,41.0909864,-8.4901287,20823.72,890.0
491,492,Elly,Livermore,Female,Puncakwangi,VP Sales,$93689.45,-7.2953035,107.07166090000001,93689.45,75.0
492,493,Angel,Robrose,Male,Sawahbaru,Research Associate,$99013.71,-6.2948133,106.72051540000001,99013.71,12.0
493,494,Danni,Bonellie,Female,Brokopondo,Legal Assistant,$48210.95,4.7524090999999995,-55.0272904,48210.95,584.0
494,495,Georgine,Farrier,Female,Chon Buri,Engineer III,$69145.89,13.3600554,100.9849333,69145.89,347.0
495,496,Johann,Foxon,Male,Pasian,Associate Professor,$99421.34,14.6347254,121.0112199,99421.34,7.0
496,497,Dill,Rupel,Male,Nar'yan-Mar,Business Systems Development Analyst,$21311.74,67.6710067,53.1078339,21311.74,883.0
497,498,Bendite,Janew,Female,Messina,Marketing Assistant,$69814.20,38.2739241,15.5562304,69814.2,339.0
498,499,Bogart,Tearny,Male,Hodkovičky,Sales Representative,$60052.70,50.023143700000006,14.414273300000001,60052.7,459.0
499,500,Byrle,Achromov,Male,Gadžin Han,Mechanical Systems Engineer,$58431.91,43.2270564,22.0309456,58431.91,473.0
500,501,Almeria,Turbern,Female,Lanús,Structural Engineer,$86294.59,-34.6672811,-58.6162188,86294.59,162.0
501,502,Tova,Klauer,Female,Kafr Zaytā,Staff Accountant II,$58421.33,35.3740182,36.601294200000005,58421.33,474.0
502,503,Michal,Blader,Female,Marcq-en-Barœul,Clinical Specialist,$21873.71,50.667396000000004,3.0751792,21873.71,877.0
503,504,Cherin,Calverd,Female,Oxapampa,Geological Engineer,$52047.20,-10.5852663,-75.4053367,52047.2,544.0
504,505,Woodrow,De Beneditti,Male,Amphawa,Geological Engineer,$76400.89,13.4254522,99.9590822,76400.89,260.0
505,506,Vivia,Bhar,Female,Kishiwada,Assistant Media Planner,$93177.79,34.726608399999996,135.61961259999998,93177.79,82.0
506,507,Ambrosius,Scarlan,Male,Xiyuan,Graphic Designer,$58076.49,30.5859716,114.26895449999999,58076.49,479.0
507,508,Sebastian,Skipping,Male,Pogag,Media Manager II,$61203.01,-7.0638,113.5187,61203.01,448.0
508,509,Briggs,Finlaison,Male,Argostólion,Internal Auditor,$12281.20,38.173168200000006,20.4899734,12281.2,975.0
509,510,Terrill,Bleackley,Male,Dallas,Office Assistant IV,$19771.76,32.832584000000004,-96.79759200000001,19771.76,904.0
510,511,Caye,Goulder,Female,Beni Khiar,Web Designer IV,$21108.23,36.459621399999996,10.7830826,21108.23,886.0
511,512,Corny,Nickless,Male,Hyrynsalmi,Chemical Engineer,$52068.97,64.3196092,29.093225899999997,52068.97,542.0
512,513,Cherry,Eouzan,Female,Katsuta,Automation Specialist I,$79717.86,37.3051059,136.7493479,79717.86,225.0
513,514,Abbot,Spaice,Male,Baoyou,Speech Pathologist,$22066.55,40.657978,109.840313,22066.55,875.0
514,515,Augusto,Fust,Male,Gajrug,Paralegal,$46117.52,-6.4930095,106.3875898,46117.52,600.0
515,516,Kessia,Brambley,Female,Třemošnice,Mechanical Systems Engineer,$92915.36,49.869118900000004,15.580028699999998,92915.36,85.0
516,517,Scarface,Elsmere,Male,La Rioja,Civil Engineer,$28421.01,-32.9377962,-60.6961061,28421.01,800.0
517,518,Etty,Bradlaugh,Female,Dschang,Professor,$39262.96,5.4459387,10.0471549,39262.96,684.0
518,519,Marchall,Gaskal,Male,Buawan,Research Assistant II,$40183.50,14.6423905,120.9575622,40183.5,671.0
519,520,Lauretta,Seeborne,Female,Fontenay-sous-Bois,Developer IV,$23725.49,48.849397499999995,2.4751086,23725.49,855.0
520,521,Joell,Stubs,Female,Rizal,Administrative Officer,$29599.58,14.566537799999999,121.1092186,29599.58,781.0
521,522,Waylon,Peart,Male,Nanortalik,Business Systems Development Analyst,$33966.41,60.13915260000001,-45.2419658,33966.41,745.0
522,523,Lise,Bigmore,Female,Juntang,Programmer IV,$39072.92,31.031384000000003,118.712281,39072.92,686.0
523,524,Ofilia,Gilhespy,Female,Tiandiba,Computer Systems Analyst I,$11950.08,28.721763,108.38986100000001,11950.08,979.0
524,525,Terry,Layton,Female,San Pedro Masahuat,Dental Hygienist,$10808.16,13.5432995,-89.03824200000001,10808.16,995.0
525,526,Garfield,Benadette,Male,Shiren,Marketing Manager,$56867.78,28.6517036,117.90412959999999,56867.78,493.0
526,527,Anthea,Levington,Female,Beishidian,Account Coordinator,$21091.80,35.547333,112.90143799999998,21091.8,887.0
527,528,Nigel,Steptoe,Male,Kisoro,Automation Specialist I,$54239.27,-1.2834306999999998,29.690474600000005,54239.27,520.0
528,529,Frederic,Shortland,Male,Petäjävesi,Budget/Accounting Analyst III,$71207.90,62.2500936,25.18352,71207.9,319.0
529,530,Tanitansy,Lacer,Female,Bontoc,Programmer I,$84727.61,10.3547319,124.9703005,84727.61,174.0
530,531,Trudie,Norfolk,Female,Venustiano Carranza,Professor,$11223.75,32.5362744,-116.9353591,11223.75,988.0
531,532,Sutherland,Pancost,Male,Barusuda,Senior Cost Accountant,$78615.10,-7.350649199999999,107.83173070000001,78615.1,235.0
532,533,Bertrando,Bockh,Male,Périgny,Payment Adjustment Coordinator,$62022.92,49.189451,-0.8049350000000001,62022.92,439.0
533,534,Albie,Kettell,Male,Magugu,VP Sales,$45042.14,-4.0003104,35.778496999999994,45042.14,612.0
534,535,Vivien,Biggerdike,Female,Ingeniero Guillermo N. Juárez,Biostatistician II,$80058.43,-34.5939526,-58.5769684,80058.43,219.0
535,536,Berk,Jimpson,Male,Zinder,VP Sales,$99222.84,13.801812400000001,8.98527,99222.84,10.0
536,537,Kevina,Linkleter,Female,Camabatela,Senior Developer,$12872.85,-8.187459500000001,15.374596400000001,12872.85,970.0
537,538,Marcellina,Samarth,Female,Cacheu,Web Developer II,$13772.82,12.2732631,-16.1669156,13772.82,961.0
538,539,Elianora,Lunge,Female,Goulmima,Dental Hygienist,$24385.61,31.6891751,-4.9574947,24385.61,845.0
539,540,Eugene,Cayle,Male,Kamālia,Budget/Accounting Analyst III,$46879.33,30.7361622,72.66618670000001,46879.33,595.0
540,541,Mose,Beardon,Male,Binzhou,Quality Control Specialist,$79866.89,37.38198,117.970699,79866.89,222.0
541,542,Tracie,Touhig,Male,Boynton Beach,Software Consultant,$72537.71,26.5114554,-80.10935699999999,72537.71,303.0
542,543,Isidor,Bugbee,Male,Bazar-Korgon,Operator,$83598.00,41.0285386,72.7392711,83598.0,183.0
543,544,Lark,Hambidge,Female,Myeik,Chemical Engineer,$28860.81,12.4492291,98.6270628,28860.81,796.0
544,545,Ruby,Fritche,Female,Leninsk,Chemical Engineer,$82739.44,54.896241,59.858622100000005,82739.44,191.0
545,546,Hasheem,Scare,Male,Liên Chiểu,Quality Engineer,$94017.15,16.0717704,108.15038229999999,94017.15,70.0
546,547,Adena,Halliday,Female,Skellefteå,Professor,$54621.01,64.7633191,21.063148100000003,54621.01,518.0
547,548,Bartolomeo,Hackly,Male,Xindian,Account Executive,$57804.08,37.105382,116.69436100000001,57804.08,481.0
548,549,Petrina,Linacre,Female,Emiliano Zapata,Programmer I,$34644.59,23.241027300000002,-106.39494979999999,34644.59,738.0
549,550,Celie,Frossell,Female,Pak Thong Chai,Executive Secretary,$52647.18,14.6710601,102.026135,52647.18,534.0
550,551,Hillyer,Stych,Male,Pont-à-Mousson,Systems Administrator IV,$88624.97,48.9308651,6.037629099999999,88624.97,138.0
551,552,Ricky,Hallawell,Male,Thorold,Staff Scientist,$19832.05,43.11359960000001,-79.21691740000001,19832.05,903.0
552,553,Lauri,Denisovich,Female,Mineralnye Vody,Geological Engineer,$73810.37,44.2452219,43.0880662,73810.37,289.0
553,554,Walliw,Frostdick,Female,Vodňany,Financial Analyst,$64781.29,49.1478969,14.175131099999998,64781.29,398.0
554,555,Blondy,Tsar,Female,Tambulatana,Financial Analyst,$26980.55,-9.5128,120.1979,26980.55,820.0
555,556,Denice,Darrow,Female,Trail,Software Test Engineer II,$24315.72,49.0965676,-117.71173,24315.72,846.0
556,557,Dun,Smaling,Male,Monze,Geologist III,$17134.96,-16.2803207,27.473257099999998,17134.96,929.0
557,558,Padraig,Goadbie,Male,Zhuanqukou,General Manager,$36208.18,40.767544,114.886335,36208.18,718.0
558,559,Davin,Steinor,Male,Sukaraja,Analyst Programmer,$52745.59,-6.611144099999999,106.84733770000001,52745.59,531.0
559,560,Nichole,Grafton,Female,Yangirabot,Automation Specialist III,$17163.53,40.0395689,65.9690392,17163.53,928.0
560,561,Eveleen,Johansen,Female,Xinzhou,Operator,$81861.88,38.416663,112.734174,81861.88,203.0
561,562,Dulci,L'Amie,Female,Nan’ao,Mechanical Systems Engineer,$95218.39,23.421723999999998,117.02337299999999,95218.39,49.0
562,563,Bowie,Biasotti,Male,La Fortuna,Office Assistant II,$82146.31,14.5732425,121.020976,82146.31,198.0
563,564,Andra,Ambrozewicz,Female,Zhangcun,Chemical Engineer,$45824.56,43.817071,125.323544,45824.56,604.0
564,565,Tobe,Lago,Female,São Brás de Alportel,Librarian,$96823.13,37.152576,-7.8890523,96823.13,35.0
565,566,Saundra,Comellini,Male,Glinka,Geological Engineer,$94839.56,55.75389989999999,37.6451342,94839.56,56.0
566,567,Cozmo,Croan,Male,Jerada,Health Coach I,$60656.25,34.3061791,-2.1794136,60656.25,451.0
567,568,Danette,Harrie,Female,Bertioga,Assistant Media Planner,$28885.49,-23.8182859,-46.085168100000004,28885.49,794.0
568,569,Valma,Bratton,Female,Kurayoshi,Web Developer II,$32665.89,35.4499037,133.7613311,32665.89,753.0
569,570,Joella,Boule,Female,Miðvágur,Staff Accountant IV,$60651.48,62.0096447,-6.771655099999999,60651.48,452.0
570,571,Moreen,Schubart,Female,Welisara,Legal Assistant,$48376.42,7.024197200000001,79.9020405,48376.42,582.0
571,572,Loreen,Garham,Female,Esik,VP Product Management,$92021.14,43.3514833,77.46006740000001,92021.14,95.0
572,573,Ulrica,Rosas,Female,Jiupu,Recruiter,$35165.42,25.748008,104.518068,35165.42,730.0
573,574,Hildagarde,Mocquer,Female,Vicente Guerrero,Human Resources Manager,$71329.00,23.7321074,-103.9832684,71329.0,315.0
574,575,Richie,Hellicar,Male,Xichuan,Developer IV,$40279.59,33.13782,111.49096399999999,40279.59,669.0
575,576,Sammy,Desesquelle,Male,Borek,Web Developer IV,$64010.64,50.5372159,15.2311161,64010.64,408.0
576,577,Lance,Sottell,Male,Ferrol,Civil Engineer,$19025.72,12.309606,121.92403999999999,19025.72,909.0
577,578,Mignon,Debnam,Female,Guajará Mirim,Social Worker,$81607.74,-10.789321000000001,-65.3301049,81607.74,205.0
578,579,Valentine,Goose,Male,Stockholm,Junior Executive,$50645.50,59.4213909,17.859077499999998,50645.5,562.0
579,580,Gerrie,Sackey,Female,Mina Clavero,Engineer III,$62252.36,-31.730594,-65.006098,62252.36,437.0
580,581,Sigmund,Dunsmuir,Male,Marićka,Dental Hygienist,$68541.99,44.8657158,16.853783899999996,68541.99,357.0
581,582,Ramsay,Milam,Male,Jarash,VP Product Management,$10210.85,32.274651500000004,35.8960765,10210.85,999.0
582,583,Helena,Rubert,Female,Mranggen,Pharmacist,$68556.69,-7.0425557,110.5096283,68556.69,356.0
583,584,Rollie,Kennler,Male,Aveleda,Operator,$35409.58,41.5217223,-8.4574423,35409.58,726.0
584,585,Janith,Hanse,Female,Ridderkerk,Teacher,$59588.41,51.8530202,4.6175276,59588.41,463.0
585,586,Emery,Suermeier,Male,Brčko,Geological Engineer,$23825.54,44.872656299999996,18.8106276,23825.54,853.0
586,587,Amery,Dodman,Male,Filipowice,VP Product Management,$35960.89,50.186053,20.598197,35960.89,722.0
587,588,Erminia,Crownshaw,Female,Ar Rawḑ,Nuclear Power Engineer,$62467.78,16.06145,44.81012,62467.78,435.0
588,589,Bari,Stroton,Female,Same,Legal Assistant,$73369.73,-9.0020538,125.6478189,73369.73,294.0
589,590,Guinna,Silson,Female,Béja,Technical Writer,$57282.74,36.7333193,9.1843676,57282.74,489.0
590,591,Mallorie,Kairns,Female,Skene,Nurse Practicioner,$76849.72,57.4924284,12.6475194,76849.72,256.0
591,592,Rene,Gentiry,Female,Mirny,Structural Analysis Engineer,$68196.87,62.541243099999996,113.9960031,68196.87,360.0
592,593,Mattheus,Copas,Male,Gaspar Hernández,Civil Engineer,$26604.38,19.2933162,-70.25834509999999,26604.38,827.0
593,594,Abagail,Franklin,Female,Gengwan,Account Coordinator,$67073.36,29.162252000000002,119.72941499999999,67073.36,371.0
594,595,Holden,Largent,Male,Wangshi,Payment Adjustment Coordinator,$17529.32,39.9810986,116.4217216,17529.32,924.0
595,596,Ingeborg,Paxforde,Female,Taiping,Automation Specialist IV,$26979.66,53.300489799999994,-6.2634596,26979.66,821.0
596,597,Hamlen,Boule,Male,Oruro,Sales Associate,$31940.48,-17.9646772,-67.1060353,31940.48,761.0
597,598,Nicola,Fawdery,Male,Toledo,Software Engineer III,$14761.91,-24.7289094,-53.73658270000001,14761.91,954.0
598,599,Jammal,Neumann,Male,Cotabambas,Systems Administrator I,$42662.24,-14.118736199999999,-72.2475708,42662.24,639.0
599,600,Paulie,Sackes,Male,Trmice,Desktop Support Technician,$41614.35,50.6429329,13.9944445,41614.35,655.0
600,601,Wolf,Brownlea,Male,Santa Bárbara,Software Consultant,$94080.08,15.3178606,-91.6317765,94080.08,68.0
601,602,Audi,Cloonan,Female,Uherce Mineralne,GIS Technical Architect,$47953.60,49.4702817,22.4000005,47953.6,587.0
602,603,Garey,Solomon,Male,Hénin-Beaumont,Senior Sales Associate,$55082.75,50.3171905,2.801236,55082.75,513.0
603,604,Sherry,Somner,Female,Dawusu,Budget/Accounting Analyst III,$34888.70,51.79909,124.537673,34888.7,736.0
604,605,Deedee,Trippick,Female,Angol,Director of Sales,$43413.15,-37.8060734,-72.7038047,43413.15,630.0
605,606,Aveline,Gossington,Female,Kỳ Anh,Assistant Media Planner,$42930.18,18.0559583,106.2992912,42930.18,635.0
606,607,Carilyn,Castanyer,Female,Kajaani,Programmer I,$20224.84,64.06623379999999,27.5846719,20224.84,898.0
607,608,Joshia,McDiarmid,Male,Bajingmeduro,Legal Assistant,$11652.99,-6.749776299999999,111.6712894,11652.99,983.0
608,609,Roscoe,Utridge,Male,Kuala Lumpur,Mechanical Systems Engineer,$79030.60,3.1523103999999997,101.7178316,79030.6,232.0
609,610,Waylen,O' Clovan,Male,Khyzy,Marketing Manager,$73169.48,40.9109489,49.0729264,73169.48,297.0
610,611,Ileane,Tolliday,Female,Clichy,Programmer II,$26236.00,48.908975299999994,2.3011787,26236.0,830.0
611,612,Fee,Pavyer,Male,Kazanlŭk,Project Manager,$80257.90,42.61667,25.4,80257.9,217.0
612,613,Inessa,Florence,Female,Schiedam postbusnummers,Business Systems Development Analyst,$59352.02,51.883,4.3577,59352.02,467.0
613,614,Bond,Strathe,Male,Jiazhuang,Professor,$97359.14,38.103168,114.045809,97359.14,29.0
614,615,Frasquito,Hampton,Male,Magtangol,Teacher,$72072.93,14.592557999999999,121.02275790000002,72072.93,307.0
615,616,Dale,Walthall,Female,Ursus,Environmental Tech,$11014.99,52.195122600000005,20.8837885,11014.99,992.0
616,617,Mollie,Mainson,Female,Nyrob,Administrative Assistant III,$20545.15,60.7412843,56.7240294,20545.15,895.0
617,618,Isidoro,Gussie,Male,Aix-en-Provence,Administrative Assistant I,$65910.31,43.4914335,5.3707209,65910.31,386.0
618,619,Derby,Mingard,Male,Thetford-Mines,Design Engineer,$93073.45,46.1098585,-71.29832569999999,93073.45,83.0
619,620,Hamil,Eyckelbeck,Male,Gaoshi,Database Administrator I,$10101.92,29.184943,105.055945,10101.92,1000.0
620,621,Gussy,Nast,Female,Juvisy-sur-Orge,Legal Assistant,$98177.48,48.691081700000005,2.3741324,98177.48,21.0
621,622,Julita,Gabbatiss,Female,Whitwell,Environmental Tech,$71226.89,54.38866170000001,-1.5553629999999998,71226.89,318.0
622,623,Emlyn,Carnegy,Male,Aizi,Executive Secretary,$69273.32,24.622426,113.996757,69273.32,342.0
623,624,Esdras,Trangmar,Male,Islamey,Computer Systems Analyst II,$93275.42,43.686533600000004,43.5192652,93275.42,80.0
624,625,Adriaens,Spybey,Female,Tazouta,Clinical Specialist,$73737.72,33.67225820000001,-4.6308305,73737.72,290.0
625,626,Marve,Hanning,Male,Yongning,Electrical Engineer,$90015.87,22.75839,108.48736799999999,90015.87,121.0
626,627,Cherianne,Zoppo,Female,Vaudreuil-Dorion,Nuclear Power Engineer,$73521.65,45.3665513,-73.97134059999999,73521.65,292.0
627,628,Barron,Fogel,Male,Zaraysk,Structural Engineer,$63668.34,54.7556556,38.8869951,63668.34,416.0
628,629,Eamon,Marty,Male,Dikwa,Nurse Practicioner,$39694.92,12.041981199999999,13.9172992,39694.92,679.0
629,630,Patten,Nann,Male,Polańczyk,Senior Sales Associate,$98086.05,49.3696768,22.4212003,98086.05,23.0
630,631,Barbi,Salmons,Female,Leticia,Developer IV,$18561.11,-11.3826999,-75.7560455,18561.11,915.0
631,632,Georgetta,Scothron,Female,Wujia,Recruiter,$81269.31,43.3153592,129.7678863,81269.31,209.0
632,633,Bryanty,Mechi,Male,Iraquara,Registered Nurse,$82493.92,-12.2684648,-41.561242299999996,82493.92,194.0
633,634,Dore,Cutforth,Female,Íquira,Occupational Therapist,$28989.67,2.8289721,-75.8301537,28989.67,791.0
634,635,Aggi,O'Regan,Female,Cocachacra,Community Outreach Specialist,$11077.08,-17.0918434,-71.7711448,11077.08,991.0
635,636,Tadeas,Riley,Male,Paderne,Statistician II,$44332.94,37.1764814,-8.201073,44332.94,620.0
636,637,Fremont,Mancktelow,Male,Ortega,Graphic Designer,$55226.87,3.8366437000000007,-75.2245693,55226.87,510.0
637,638,Petronella,Fitzackerley,Female,Ananea,Payment Adjustment Coordinator,$63400.62,-14.68055,-69.534882,63400.62,419.0
638,639,Claretta,Millyard,Female,Leżajsk,Structural Engineer,$90527.22,50.2620534,22.4210807,90527.22,113.0
639,640,Abelard,Fawbert,Male,Sumurgayam,Marketing Manager,$84911.09,-6.888394,112.3307965,84911.09,173.0
640,641,Gannon,Heinreich,Male,Gualmatán,Analog Circuit Design manager,$88032.41,0.919645,-77.567138,88032.41,145.0
641,642,Niki,Semple,Female,Trảng Bàng,General Manager,$43661.86,11.032811099999998,106.36456770000001,43661.86,626.0
642,643,Romola,Poulett,Female,Verkhniy Dashkesan,Senior Developer,$93279.13,40.49357,46.07175,93279.13,79.0
643,644,Minnaminnie,Mallia,Female,Chaviña,Nurse,$70794.32,-14.98306,-73.841164,70794.32,324.0
644,645,Che,Garfirth,Male,Seredka,Developer III,$57257.03,58.142043099999995,28.203342,57257.03,491.0
645,646,Anson,Longcaster,Male,Pariaman,Assistant Media Planner,$80054.19,-0.6256517,100.1233396,80054.19,220.0
646,647,Reid,Lazare,Male,Milín,Dental Hygienist,$28882.97,49.6933676,14.009588699999998,28882.97,795.0
647,648,Quincey,Setch,Male,Capela,Information Systems Manager,$53975.70,41.2600949,-8.2803826,53975.7,523.0
648,649,Nobe,Troni,Male,Sindangheula,Electrical Engineer,$62347.03,-6.1808202,106.1198699,62347.03,436.0
649,650,Esra,Tilston,Male,Velyka Lepetykha,Food Chemist,$66552.32,47.163403100000004,33.9366442,66552.32,378.0
650,651,Maye,Waycot,Female,Skene,Librarian,$61211.56,57.4924284,12.6475194,61211.56,447.0
651,652,Chancey,Vass,Male,Casal Galego,Help Desk Technician,$42110.03,39.7541856,-8.9232253,42110.03,648.0
652,653,Kalil,Irce,Male,Svetlanovskiy,Account Coordinator,$23317.59,60.0097637,30.3262125,23317.59,858.0
653,654,Herrick,Singers,Male,Nuquí,Help Desk Operator,$46405.25,5.709563,-77.2666969,46405.25,598.0
654,655,Alphard,Sidey,Male,Linglong,Clinical Specialist,$94883.85,37.365238,120.44763,94883.85,54.0
655,656,Kacie,Leatherborrow,Female,Ccuntuma,Recruiter,$61462.01,-12.095016099999999,-77.0266968,61462.01,445.0
656,657,Dewitt,O'Hdirscoll,Male,Atlanta,Software Test Engineer I,$25929.93,33.7654607,-84.38709,25929.93,832.0
657,658,Trenna,Kilgrew,Female,Ipala,Project Manager,$87266.77,14.548272699999998,-89.6618378,87266.77,154.0
658,659,Crosby,Sneezum,Male,Bugarama,VP Accounting,$90470.18,-2.8670033,30.5322273,90470.18,114.0
659,660,Betta,Francke,Female,Balpyk Bī,Information Systems Manager,$34294.61,44.904219,78.21665159999999,34294.61,741.0
660,661,Emmett,Robertson,Male,Kuantan,Administrative Officer,$66460.27,3.9671434999999997,103.40391,66460.27,382.0
661,662,Gui,Liptrod,Female,Badarganj,Structural Engineer,$85368.52,25.6833446,89.0370477,85368.52,169.0
662,663,Emalia,Bernardy,Female,Krajan Tengah,Analog Circuit Design manager,$64106.41,-6.4031324,107.4552608,64106.41,407.0
663,664,Raoul,Milmore,Male,Antas,Structural Engineer,$92500.96,41.400351,-8.511619099999999,92500.96,89.0
664,665,Dusty,Blown,Female,Kitakata,Executive Secretary,$52024.12,35.7220364,139.93814819999997,52024.12,545.0
665,666,Kara-lynn,Baert,Female,Castle Bruce,Senior Financial Analyst,$35523.37,15.441896599999998,-61.258335200000005,35523.37,725.0
666,667,Gardie,Cordon,Male,Komletinci,Technical Writer,$60304.29,45.1452956,18.9362522,60304.29,455.0
667,668,Saudra,McAlister,Female,Kista,Sales Representative,$96192.40,59.41350210000001,17.9194345,96192.4,39.0
668,669,Lindsay,Currington,Female,Concepción,Legal Assistant,$11824.52,-11.9187621,-75.3149796,11824.52,982.0
669,670,Phineas,Petrelluzzi,Male,Chimen,Financial Analyst,$74106.14,26.05547,119.239406,74106.14,285.0
670,671,Gaye,Holley,Female,Timbiras,Environmental Specialist,$59550.40,-4.087067,-43.7142484,59550.4,464.0
671,672,Sarge,Mathwin,Male,Pirca,Nuclear Power Engineer,$74364.11,-11.246739999999999,-76.661598,74364.11,278.0
672,673,Reinaldo,Wiles,Male,Spas-Zaulok,Human Resources Manager,$41604.67,56.4768137,36.5752249,41604.67,656.0
673,674,Colman,Carpe,Male,Ad Dimnah,Tax Accountant,$70973.35,13.4535926,44.183890000000005,70973.35,323.0
674,675,Jillayne,Abbyss,Female,Oslo,Geological Engineer,$52060.20,59.93743979999999,10.716005099999999,52060.2,543.0
675,676,Shawnee,Bernat,Female,Glatik,Developer IV,$19941.03,-6.956995399999999,112.54089909999999,19941.03,902.0
676,677,Candida,Halversen,Female,Guzhen,Mechanical Systems Engineer,$94642.39,22.613406,113.19086899999999,94642.39,60.0
677,678,Brian,Ervine,Male,Laguna de Perlas,Media Manager III,$52145.76,12.3390296,-83.6747342,52145.76,540.0
678,679,Nicoline,Wherrett,Female,Yongfeng,Nurse,$86347.60,27.318852000000003,115.444319,86347.6,161.0
679,680,Olenolin,Browncey,Male,Telč,Account Representative III,$22420.71,49.206033399999995,15.5181999,22420.71,869.0
680,681,Jo-anne,Lomb,Female,Datong,Web Designer I,$64774.90,40.076762,113.300129,64774.9,399.0
681,682,Sharron,Dominey,Female,Ampanihy,Teacher,$95283.97,-24.6930487,44.7451765,95283.97,46.0
682,683,Morrie,Chaffin,Male,Idkū,Teacher,$27630.75,31.3052222,30.2992358,27630.75,815.0
683,684,Matthew,Askin,Male,Puyuan,Quality Control Specialist,$11224.17,30.67705,120.61858500000001,11224.17,987.0
684,685,Florrie,Hodgets,Female,Viejo Daan Banua,Editor,$43927.50,10.90354,123.0597,43927.5,624.0
685,686,Christye,Gudge,Female,Gostovići,Nuclear Power Engineer,$88810.46,43.7356628,17.831708499999998,88810.46,135.0
686,687,Cobb,Ferrettino,Male,Gesik,Environmental Tech,$22820.25,-6.6763886,108.5270231,22820.25,863.0
687,688,Tessi,McJarrow,Female,Guarujá,Human Resources Manager,$21176.64,-23.9949104,-46.256875799999996,21176.64,885.0
688,689,Colene,Swateridge,Female,Lingqiao,Assistant Media Planner,$81950.88,23.3941709,116.7164574,81950.88,202.0
